operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,beegfs-tmpfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,4125.310499191284
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,beegfs-tmpfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,8250.620998382568
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,beegfs-tmpfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,16501.241996765137
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,beegfs-ssd,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,4125.310499191284
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,beegfs-ssd,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,8250.620998382568
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,beegfs-ssd,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,16501.241996765137
none,0,4096.0,231.21368217468262,16,16,0,"[1, 2, 4]",1,16,1.0,beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,0
none,0,4096.0,231.21368217468262,16,16,0,"[1, 2, 4]",2,8,1.0,beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,0
none,0,4096.0,231.21368217468262,16,16,0,"[1, 2, 4]",4,4,1.0,beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,0
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,ssd-beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,4125.310499191284
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,ssd-beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,8250.620998382568
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,ssd-beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,16501.241996765137
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,tmpfs-beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,4125.310499191284
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,tmpfs-beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,8250.620998382568
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,tmpfs-beegfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,16501.241996765137
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,ssd-ssd,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,4125.310499191284
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,ssd-ssd,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,8250.620998382568
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,ssd-ssd,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,16501.241996765137
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,tmpfs-tmpfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,4125.310499191284
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,tmpfs-tmpfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,8250.620998382568
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,tmpfs-tmpfs,16,stage_in-training,,"stage0000_task0001.h5,stage0000_task0000.h5,aggregated.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5,virtual_stage0000_task0000.h5",0.5,,16501.241996765137
write,1,1062.8661549197489,7.262645721435547,12,12,0.024145974,"[1, 2, 4]",1,12,300.78081428546005,pfs,7165,openmm,74812-dlt06,stage0000_task0010.h5,1.0,,523.8245544433594
write,1,1062.8661549197489,7.262645721435547,12,12,0.024145974,"[1, 2, 4]",2,6,300.78081428546005,pfs,7165,openmm,74812-dlt06,stage0000_task0010.h5,1.0,,523.8245544433594
write,1,1062.8661549197489,7.262645721435547,12,12,0.024145974,"[1, 2, 4]",4,3,300.78081428546005,pfs,7165,openmm,74812-dlt06,stage0000_task0010.h5,1.0,,523.8245544433594
write,1,1062.8661549197489,7.262645721435547,12,12,0.024145974,"[1, 2, 4]",1,12,300.78081428546005,pfs,7165,openmm,74812-dlt06,stage0000_task0010.dcd,1.0,final_data,523.8245544433594
write,1,1062.8661549197489,7.262645721435547,12,12,0.024145974,"[1, 2, 4]",2,6,300.78081428546005,pfs,7165,openmm,74812-dlt06,stage0000_task0010.dcd,1.0,final_data,523.8245544433594
write,1,1062.8661549197489,7.262645721435547,12,12,0.024145974,"[1, 2, 4]",4,3,300.78081428546005,pfs,7165,openmm,74812-dlt06,stage0000_task0010.dcd,1.0,final_data,523.8245544433594
write,1,1061.1719033654515,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",1,12,285.3409965343609,pfs,7161,openmm,143676-dlt05,stage0000_task0006.h5,1.0,,523.8245544433594
write,1,1061.1719033654515,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",2,6,285.3409965343609,pfs,7161,openmm,143676-dlt05,stage0000_task0006.h5,1.0,,523.8245544433594
write,1,1061.1719033654515,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",4,3,285.3409965343609,pfs,7161,openmm,143676-dlt05,stage0000_task0006.h5,1.0,,523.8245544433594
write,1,1061.1719033654515,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",1,12,285.3409965343609,pfs,7161,openmm,143676-dlt05,stage0000_task0006.dcd,1.0,final_data,523.8245544433594
write,1,1061.1719033654515,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",2,6,285.3409965343609,pfs,7161,openmm,143676-dlt05,stage0000_task0006.dcd,1.0,final_data,523.8245544433594
write,1,1061.1719033654515,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",4,3,285.3409965343609,pfs,7161,openmm,143676-dlt05,stage0000_task0006.dcd,1.0,final_data,523.8245544433594
write,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",1,12,274.9056993439718,pfs,7172,openmm,170277-dlt04,stage0000_task0003.dcd,1.0,final_data,523.8245544433594
write,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",2,6,274.9056993439718,pfs,7172,openmm,170277-dlt04,stage0000_task0003.dcd,1.0,final_data,523.8245544433594
write,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",4,3,274.9056993439718,pfs,7172,openmm,170277-dlt04,stage0000_task0003.dcd,1.0,final_data,523.8245544433594
write,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",1,12,274.9056993439718,pfs,7172,openmm,170277-dlt04,stage0000_task0003.h5,1.0,,523.8245544433594
write,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",2,6,274.9056993439718,pfs,7172,openmm,170277-dlt04,stage0000_task0003.h5,1.0,,523.8245544433594
write,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",4,3,274.9056993439718,pfs,7172,openmm,170277-dlt04,stage0000_task0003.h5,1.0,,523.8245544433594
write,1,1066.397657557167,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",1,12,277.58957772996246,pfs,7172,openmm,190075-dlt02,stage0000_task0000.h5,1.0,,523.8245544433594
write,1,1066.397657557167,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",2,6,277.58957772996246,pfs,7172,openmm,190075-dlt02,stage0000_task0000.h5,1.0,,523.8245544433594
write,1,1066.397657557167,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",4,3,277.58957772996246,pfs,7172,openmm,190075-dlt02,stage0000_task0000.h5,1.0,,523.8245544433594
write,1,1066.397657557167,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",1,12,277.58957772996246,pfs,7172,openmm,190075-dlt02,stage0000_task0000.dcd,1.0,final_data,523.8245544433594
write,1,1066.397657557167,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",2,6,277.58957772996246,pfs,7172,openmm,190075-dlt02,stage0000_task0000.dcd,1.0,final_data,523.8245544433594
write,1,1066.397657557167,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",4,3,277.58957772996246,pfs,7172,openmm,190075-dlt02,stage0000_task0000.dcd,1.0,final_data,523.8245544433594
write,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",1,12,290.16882579929097,pfs,7171,openmm,190125-dlt02,stage0000_task0002.dcd,1.0,final_data,523.8245544433594
write,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",2,6,290.16882579929097,pfs,7171,openmm,190125-dlt02,stage0000_task0002.dcd,1.0,final_data,523.8245544433594
write,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",4,3,290.16882579929097,pfs,7171,openmm,190125-dlt02,stage0000_task0002.dcd,1.0,final_data,523.8245544433594
write,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",1,12,290.16882579929097,pfs,7171,openmm,190125-dlt02,stage0000_task0002.h5,1.0,,523.8245544433594
write,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",2,6,290.16882579929097,pfs,7171,openmm,190125-dlt02,stage0000_task0002.h5,1.0,,523.8245544433594
write,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",4,3,290.16882579929097,pfs,7171,openmm,190125-dlt02,stage0000_task0002.h5,1.0,,523.8245544433594
write,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",1,12,301.5351518088079,pfs,7152,openmm,143675-dlt05,stage0000_task0008.h5,1.0,,523.8245544433594
write,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",2,6,301.5351518088079,pfs,7152,openmm,143675-dlt05,stage0000_task0008.h5,1.0,,523.8245544433594
write,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",4,3,301.5351518088079,pfs,7152,openmm,143675-dlt05,stage0000_task0008.h5,1.0,,523.8245544433594
write,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",1,12,301.5351518088079,pfs,7152,openmm,143675-dlt05,stage0000_task0008.dcd,1.0,final_data,523.8245544433594
write,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",2,6,301.5351518088079,pfs,7152,openmm,143675-dlt05,stage0000_task0008.dcd,1.0,final_data,523.8245544433594
write,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",4,3,301.5351518088079,pfs,7152,openmm,143675-dlt05,stage0000_task0008.dcd,1.0,final_data,523.8245544433594
write,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",1,12,290.6438144561665,pfs,7169,openmm,74813-dlt06,stage0000_task0009.dcd,1.0,final_data,523.8245544433594
write,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",2,6,290.6438144561665,pfs,7169,openmm,74813-dlt06,stage0000_task0009.dcd,1.0,final_data,523.8245544433594
write,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",4,3,290.6438144561665,pfs,7169,openmm,74813-dlt06,stage0000_task0009.dcd,1.0,final_data,523.8245544433594
write,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",1,12,290.6438144561665,pfs,7169,openmm,74813-dlt06,stage0000_task0009.h5,1.0,,523.8245544433594
write,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",2,6,290.6438144561665,pfs,7169,openmm,74813-dlt06,stage0000_task0009.h5,1.0,,523.8245544433594
write,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",4,3,290.6438144561665,pfs,7169,openmm,74813-dlt06,stage0000_task0009.h5,1.0,,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",1,12,289.6022193295112,pfs,7170,openmm,170276-dlt04,stage0000_task0005.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",2,6,289.6022193295112,pfs,7170,openmm,170276-dlt04,stage0000_task0005.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",4,3,289.6022193295112,pfs,7170,openmm,170276-dlt04,stage0000_task0005.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",1,12,289.6022193295112,pfs,7170,openmm,170276-dlt04,stage0000_task0005.h5,1.0,,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",2,6,289.6022193295112,pfs,7170,openmm,170276-dlt04,stage0000_task0005.h5,1.0,,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",4,3,289.6022193295112,pfs,7170,openmm,170276-dlt04,stage0000_task0005.h5,1.0,,523.8245544433594
write,1,1063.2894222718392,7.266551971435547,12,12,0.024347477,"[1, 2, 4]",1,12,298.4519493102118,pfs,7166,openmm,143674-dlt05,stage0000_task0007.h5,1.0,,523.8245544433594
write,1,1063.2894222718392,7.266551971435547,12,12,0.024347477,"[1, 2, 4]",2,6,298.4519493102118,pfs,7166,openmm,143674-dlt05,stage0000_task0007.h5,1.0,,523.8245544433594
write,1,1063.2894222718392,7.266551971435547,12,12,0.024347477,"[1, 2, 4]",4,3,298.4519493102118,pfs,7166,openmm,143674-dlt05,stage0000_task0007.h5,1.0,,523.8245544433594
write,1,1063.2894222718392,7.266551971435547,12,12,0.024347477,"[1, 2, 4]",1,12,298.4519493102118,pfs,7166,openmm,143674-dlt05,stage0000_task0007.dcd,1.0,final_data,523.8245544433594
write,1,1063.2894222718392,7.266551971435547,12,12,0.024347477,"[1, 2, 4]",2,6,298.4519493102118,pfs,7166,openmm,143674-dlt05,stage0000_task0007.dcd,1.0,final_data,523.8245544433594
write,1,1063.2894222718392,7.266551971435547,12,12,0.024347477,"[1, 2, 4]",4,3,298.4519493102118,pfs,7166,openmm,143674-dlt05,stage0000_task0007.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",1,12,282.324147026932,pfs,7170,openmm,170278-dlt04,stage0000_task0004.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",2,6,282.324147026932,pfs,7170,openmm,170278-dlt04,stage0000_task0004.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",4,3,282.324147026932,pfs,7170,openmm,170278-dlt04,stage0000_task0004.dcd,1.0,final_data,523.8245544433594
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",1,12,282.324147026932,pfs,7170,openmm,170278-dlt04,stage0000_task0004.h5,1.0,,523.8245544433594
